x_min,y_min,z_min,x_max,y_max,z_max,class,exp
8.36539363861084,-0.18233659863471985,-0.2504444718360901,8.717544555664062,0.3275800049304962,0.14230844378471375,oil,1
8.41476821899414,-0.18866096436977386,-0.25121423602104187,8.637096405029297,0.32132861018180847,0.14076131582260132,oil,1
8.53718090057373,-0.20678463578224182,-0.25248607993125916,8.66957950592041,0.3203614354133606,0.14172370731830597,oil,1
8.472635269165039,-0.190169557929039,-0.2510134279727936,8.744112968444824,0.3208078444004059,0.1404811292886734,oil,1
8.41422176361084,-0.1869834065437317,-0.2516493499279022,8.605555534362793,0.3331528902053833,0.14088313281536102,oil,1
8.420763969421387,-0.1779312938451767,-0.25054487586021423,8.63284683227539,0.31467002630233765,0.1412242352962494,oil,1
8.4243745803833,-0.18787387013435364,-0.2514820098876953,8.599156379699707,0.3339816629886627,0.1406394988298416,oil,1
8.47036075592041,-0.18614664673805237,-0.25091302394866943,8.643755912780762,0.32129141688346863,0.14049330353736877,oil,1
8.539576530456543,-0.18957950174808502,-0.2511807680130005,8.69728946685791,0.3190222978591919,0.14201606810092926,oil,1
8.370800971984863,-0.1881614625453949,-0.25178322196006775,8.66713809967041,0.31612077355384827,0.1412242352962494,oil,1
8.473359107971191,-0.18763338029384613,-0.25144854187965393,8.626611709594727,0.3163439631462097,0.14119987189769745,oil,1
8.467729568481445,-0.18623410165309906,-0.25084608793258667,8.615777969360352,0.34061193466186523,0.14052985608577728,oil,1
8.520034790039062,-0.18632155656814575,-0.2511138319969177,8.646842956542969,0.31891068816185,0.14139477908611298,oil,1
8.394290924072266,-0.1856437772512436,-0.2514820098876953,8.60055923461914,0.3122892677783966,0.14029839634895325,oil,1
8.267876625061035,-0.18496601283550262,-0.25124770402908325,8.603854179382324,0.32983776926994324,0.14087095856666565,oil,1
8.449246406555176,-0.18780829012393951,-0.2509799599647522,8.6260986328125,0.3143352270126343,0.14052985608577728,oil,1
8.375797271728516,-0.18560005724430084,-0.2513481378555298,8.665838241577148,0.3374941349029541,0.141626238822937,oil,1
8.37539005279541,-0.18255475163459778,-0.2524526119232178,8.64014720916748,0.3114474415779114,0.14067603647708893,oil,1
8.336600303649902,-0.18986311554908752,-0.2514820098876953,8.717544555664062,0.3194686770439148,0.14230844378471375,oil,1
8.423761367797852,-0.18796132504940033,-0.2507791519165039,8.605551719665527,0.3163439631462097,0.1409318596124649,oil,1
8.462928771972656,-0.1872451901435852,-0.25104689598083496,8.590323448181152,0.31178000569343567,0.14071258902549744,oil,1
8.446368217468262,-0.18918569386005402,-0.25054487586021423,8.772987365722656,0.3263876736164093,0.1405664086341858,oil,1
8.287263870239258,-0.18144214153289795,-0.25087955594062805,8.587562561035156,0.31511640548706055,0.14071258902549744,oil,1
8.367803573608398,-0.18923045694828033,-0.25121423602104187,8.681294441223145,0.3141120374202728,0.14182116091251373,oil,1
8.52718448638916,-0.19165629148483276,-0.2518836259841919,8.771370887756348,0.3382439911365509,0.14277136325836182,oil,1
8.429216384887695,-0.18511906266212463,-0.2508126199245453,8.60660171508789,0.31396767497062683,0.14085876941680908,oil,1
8.434371948242188,-0.18583478033542633,-0.2508126199245453,8.804093360900879,0.3130854666233063,0.14043240249156952,oil,1
8.34233283996582,-0.18174603581428528,-0.25087955594062805,8.63066577911377,0.33789578080177307,0.14067603647708893,oil,1
8.488903999328613,-0.18069224059581757,-0.25272035598754883,8.694561004638672,0.32158902287483215,0.14202825725078583,oil,1
8.498894691467285,-0.18640901148319244,-0.2515154778957367,8.608549118041992,0.3168647587299347,0.1409684121608734,oil,1
8.401007652282715,-0.1869834065437317,-0.2514820098876953,8.6925630569458,0.33212676644325256,0.1420038938522339,oil,1
8.52668571472168,-0.18611076474189758,-0.2511807680130005,8.607063293457031,0.39110004901885986,0.14066386222839355,oil,1
8.495637893676758,-0.16603222489356995,-0.2509464919567108,8.61011791229248,0.32032424211502075,0.14091968536376953,oil,1
8.531598091125488,-0.19043032824993134,-0.2516493499279022,8.73627758026123,0.3373362720012665,0.1424911767244339,oil,1
8.46220588684082,-0.1860373318195343,-0.25071221590042114,8.617544174194336,0.3111926317214966,0.14107805490493774,oil,1
8.353004455566406,-0.18892332911491394,-0.25138160586357117,8.688131332397461,0.35590022802352905,0.1402740329504013,oil,1
8.486198425292969,-0.18553446233272552,-0.2504110038280487,8.590560913085938,0.3097729980945587,0.14074912667274475,oil,1
8.429216384887695,-0.1863289326429367,-0.25174975395202637,8.6036958694458,0.3374941349029541,0.14057858288288116,oil,1
8.454242706298828,-0.17921693623065948,-0.25108036398887634,8.634605407714844,0.3152802586555481,0.1412973254919052,oil,1
8.403564453125,-0.1836104691028595,-0.25047793984413147,8.736017227172852,0.32501131296157837,0.14031058549880981,oil,1
8.444211959838867,-0.17824743688106537,-0.2522183358669281,8.622542381286621,0.3187618851661682,0.14055421948432922,oil,1
8.482199668884277,-0.1878124177455902,-0.2505783438682556,8.635098457336426,0.3212542235851288,0.14102932810783386,oil,1
8.506629943847656,-0.18728356063365936,-0.25108036398887634,8.585606575012207,0.3114110231399536,0.1402374804019928,oil,1
8.552742958068848,-0.18960131704807281,-0.2516828179359436,8.702126502990723,0.3206590414047241,0.14202825725078583,oil,1
8.471202850341797,-0.18573123216629028,-0.2509464919567108,8.684717178344727,0.34297987818717957,0.14059077203273773,oil,1
8.531598091125488,-0.24264521896839142,-0.25104689598083496,8.669097900390625,0.3128306567668915,0.14040803909301758,oil,1
8.49071216583252,-0.18745847046375275,-0.2511807680130005,8.608158111572266,0.3395858407020569,0.1404811292886734,oil,1
8.43521499633789,-0.21385382115840912,-0.25144854187965393,8.636762619018555,0.32032424211502075,0.1406029462814331,oil,1
8.467658996582031,-0.1878778636455536,-0.2510134279727936,8.661585807800293,0.3215146064758301,0.141626238822937,oil,1
8.466204643249512,-0.17871110141277313,-0.25158241391181946,8.603556632995605,0.31790632009506226,0.14074912667274475,oil,1
8.37158203125,-0.18291082978248596,-0.25014322996139526,8.692052841186523,0.32337456941604614,0.1407247632741928,oil,1
8.367392539978027,-0.1925445795059204,-0.25108036398887634,8.590190887451172,0.3140004277229309,0.14054204523563385,oil,1
8.475526809692383,-0.21121124923229218,-0.2509799599647522,8.696049690246582,0.3235233426094055,0.1405664086341858,oil,1
8.404282569885254,-0.18645982444286346,-0.25198403000831604,8.736820220947266,0.3126612603664398,0.1424911767244339,oil,1
8.321252822875977,-0.21009056270122528,-0.2510134279727936,8.58818244934082,0.30908188223838806,0.140651673078537,oil,1
8.286263465881348,-0.18717974424362183,-0.252385675907135,8.645090103149414,0.34144073724746704,0.14071258902549744,oil,1
8.443368911743164,-0.18403825163841248,-0.25108036398887634,8.710038185119629,0.3240441381931305,0.14054204523563385,oil,1
8.458364486694336,-0.18525023758411407,-0.25228527188301086,8.641600608825684,0.34291312098503113,0.1413826048374176,oil,1
8.450940132141113,-0.18874841928482056,-0.25091302394866943,8.63844108581543,0.30813494324684143,0.14085876941680908,oil,1
8.43654727935791,-0.1843319684267044,-0.2527538239955902,8.634645462036133,0.31567439436912537,0.14052985608577728,oil,1
8.441544532775879,-0.18444128334522247,-0.25087955594062805,8.730534553527832,0.3187805414199829,0.14246681332588196,oil,1
8.535691261291504,-0.19021327793598175,-0.2541930079460144,8.731653213500977,0.34518998861312866,0.14156533777713776,oil,1
8.337825775146484,-0.18780829012393951,-0.2506452798843384,8.596129417419434,0.31980347633361816,0.1404445767402649,oil,1
8.479357719421387,-0.18564508855342865,-0.2507791519165039,8.795096397399902,0.32203540205955505,0.14057858288288116,oil,1
8.440749168395996,-0.18658392131328583,-0.2514820098876953,8.60055923461914,0.31917107105255127,0.140395849943161,oil,1
8.398383140563965,-0.19218100607395172,-0.25138160586357117,8.795357704162598,0.3094464838504791,0.14055421948432922,oil,1
8.521689414978027,-0.18767710030078888,-0.25051140785217285,8.598603248596191,0.3186874985694885,0.14078567922115326,oil,1
8.399226188659668,-0.17729902267456055,-0.25298812985420227,8.645524978637695,0.3208450376987457,0.14100496470928192,oil,1
8.521693229675293,-0.1873491406440735,-0.251716285943985,8.64775276184082,0.3153059482574463,0.14043240249156952,oil,1
8.414559364318848,-0.1848890632390976,-0.2511473000049591,8.7120361328125,0.32411855459213257,0.14085876941680908,oil,1
8.288861274719238,-0.1851726770401001,-0.25014322996139526,8.630102157592773,0.3210682272911072,0.14040803909301758,oil,1
8.400566101074219,-0.18979766964912415,-0.25087955594062805,8.707286834716797,0.32356056571006775,0.14213789999485016,oil,1
8.479720115661621,-0.18682442605495453,-0.25158241391181946,8.640093803405762,0.3618239164352417,0.14029839634895325,oil,1
8.396288871765137,-0.18621224164962769,-0.25087955594062805,8.622614860534668,0.33200839161872864,0.14115114510059357,oil,1
8.352396965026855,-0.18296845257282257,-0.25161588191986084,8.668137550354004,0.3181295096874237,0.1415897011756897,oil,1
8.353397369384766,-0.1854688674211502,-0.25211793184280396,8.718544006347656,0.32330015301704407,0.14232061803340912,oil,1
8.364584922790527,-0.18275777995586395,-0.25108036398887634,8.729535102844238,0.32013824582099915,0.1424546241760254,oil,1
8.421269416809082,-0.18552173674106598,-0.25272035598754883,8.637531280517578,0.333113431930542,0.14046894013881683,oil,1
8.469230651855469,-0.18761150538921356,-0.25178322196006775,8.66572380065918,0.3425852358341217,0.14049330353736877,oil,1
8.420219421386719,-0.18479110300540924,-0.2503105700016022,8.584694862365723,0.3384096324443817,0.1404811292886734,oil,1
8.469841957092285,-0.18567444384098053,-0.2507791519165039,8.613621711730957,0.3229462504386902,0.14104150235652924,oil,1
8.453537940979004,-0.1848890632390976,-0.25158241391181946,8.64575481414795,0.32043585181236267,0.14059077203273773,oil,1
8.45253849029541,-0.18683069944381714,-0.2507791519165039,8.653083801269531,0.3419932425022125,0.14128515124320984,oil,1
8.530872344970703,-0.1867588311433792,-0.25228527188301086,8.649750709533691,0.31537872552871704,0.14088313281536102,oil,1
8.473108291625977,-0.19096282124519348,-0.2509464919567108,8.622153282165527,0.33721786737442017,0.14055421948432922,oil,1
8.403564453125,-0.1836104691028595,-0.2515154778957367,8.597689628601074,0.3192826807498932,0.1408100426197052,oil,1
8.400382041931152,-0.1849285066127777,-0.25141507387161255,8.761107444763184,0.31261226534843445,0.14082223176956177,oil,1
8.532119750976562,-0.21679554879665375,-0.2511807680130005,8.708403587341309,0.3193570673465729,0.14166279137134552,oil,1
8.497514724731445,-0.18566565215587616,-0.2511807680130005,8.665582656860352,0.319840669631958,0.1416749656200409,oil,1
8.491518020629883,-0.18553446233272552,-0.25037750601768494,8.586880683898926,0.3369810879230499,0.14049330353736877,oil,1
8.29141616821289,-0.18964482843875885,-0.2514820098876953,8.820467948913574,0.32206204533576965,0.1435631960630417,oil,1
8.46373176574707,-0.18096622824668884,-0.250611811876297,8.604601860046387,0.3172367513179779,0.1406029462814331,oil,1
8.51219654083252,-0.18719610571861267,-0.25265341997146606,8.631649017333984,0.3166787624359131,0.1409805864095688,oil,1
8.50251293182373,-0.18577496707439423,-0.2505783438682556,8.82646369934082,0.33871757984161377,0.1436362862586975,oil,1
8.47492790222168,-0.18098731338977814,-0.251281201839447,8.614879608154297,0.33504724502563477,0.14078567922115326,oil,1
8.46373176574707,-0.18551260232925415,-0.25087955594062805,8.632100105285645,0.32114261388778687,0.14059077203273773,oil,1
8.355396270751953,-0.18713051080703735,-0.25144854187965393,8.738115310668945,0.3203614354133606,0.1409684121608734,oil,1
8.523873329162598,-0.18953551352024078,-0.25084608793258667,8.761996269226074,0.32597848773002625,0.14082223176956177,oil,1
8.276267051696777,-0.17470668256282806,-0.2524526119232178,8.629537582397461,0.3112848997116089,0.14043240249156952,oil,1
8.516324996948242,-0.18837673962116241,-0.25268688797950745,8.630590438842773,0.3617645800113678,0.1405664086341858,oil,1
8.361807823181152,-0.18619802594184875,-0.2509464919567108,8.60379409790039,0.31879910826683044,0.14074912667274475,oil,1
8.505799293518066,-0.18914319574832916,-0.25091302394866943,8.677295684814453,0.3203986585140228,0.14177243411540985,oil,1
8.40500259399414,-0.18754592537879944,-0.2514820098876953,8.60055923461914,0.3322846293449402,0.14067603647708893,oil,1
8.210441589355469,-0.21350480616092682,-0.2536909580230713,8.666509628295898,0.31980347633361816,0.14071258902549744,oil,1
8.28426456451416,-0.1912565678358078,-0.25121423602104187,8.620697975158691,0.3389938473701477,0.1403227597475052,oil,1
8.481648445129395,-0.23158052563667297,-0.2506452798843384,8.724538803100586,0.3186874985694885,0.14239372313022614,oil,1
8.4791259765625,-0.19088846445083618,-0.25141507387161255,8.757270812988281,0.36755943298339844,0.14274699985980988,oil,1
8.525405883789062,-0.18859536945819855,-0.253490149974823,8.660513877868652,0.3181295096874237,0.14104150235652924,oil,1
8.414275169372559,-0.18721796572208405,-0.2507791519165039,8.614679336547852,0.33295556902885437,0.14099277555942535,oil,1
8.427927017211914,-0.1801021248102188,-0.2511473000049591,8.694561004638672,0.32738640904426575,0.14202825725078583,oil,1
8.358588218688965,-0.1826266050338745,-0.25251954793930054,8.68571662902832,0.3218865990638733,0.14052985608577728,oil,1
8.525774955749512,-0.18553970754146576,-0.2502771019935608,8.790098190307617,0.31879910826683044,0.1405664086341858,oil,1
8.4749174118042,-0.18953551352024078,-0.2515489459037781,8.798094749450684,0.3154261112213135,0.1413460522890091,oil,1
8.270980834960938,-0.18741972744464874,-0.25091302394866943,8.598320007324219,0.3778320550918579,0.1408100426197052,oil,1
8.461941719055176,-0.18649646639823914,-0.25017669796943665,8.591933250427246,0.3345341980457306,0.14057858288288116,oil,1
8.416720390319824,-0.180144265294075,-0.251281201839447,8.597128868103027,0.35905545949935913,0.14055421948432922,oil,1
8.497895240783691,-0.18778641521930695,-0.25121423602104187,8.616376876831055,0.3170507550239563,0.1409318596124649,oil,1
8.425374031066895,-0.2089574933052063,-0.2514820098876953,8.642545700073242,0.34573161602020264,0.14067603647708893,oil,1
8.494709014892578,-0.18589261174201965,-0.2509799599647522,8.741113662719727,0.31619516015052795,0.1406029462814331,oil,1
8.373798370361328,-0.19043032824993134,-0.2519170939922333,8.73627758026123,0.3175715208053589,0.1424911767244339,oil,1
8.326251029968262,-0.18434366583824158,-0.2513146698474884,8.61232852935791,0.3369416296482086,0.1406029462814331,oil,1
8.512396812438965,-0.1874147355556488,-0.2509799599647522,8.589554786682129,0.33214855194091797,0.14057858288288116,oil,1
8.455242156982422,-0.18803057074546814,-0.2505783438682556,8.626311302185059,0.3145584166049957,0.14115114510059357,oil,1
8.500205993652344,-0.19067242741584778,-0.250611811876297,8.726394653320312,0.3162323534488678,0.1405664086341858,oil,1
8.453751564025879,-0.19003838300704956,-0.25379136204719543,8.84653091430664,0.3497285544872284,0.14073695242404938,oil,1
8.482919692993164,-0.18719610571861267,-0.2513481378555298,8.611674308776855,0.3875436782836914,0.140395849943161,oil,1
8.478720664978027,-0.18730542063713074,-0.25087955594062805,8.595998764038086,0.31891068816185,0.14076131582260132,oil,1
8.266424179077148,-0.18542514741420746,-0.2507791519165039,8.636096954345703,0.32129141688346863,0.14094404876232147,oil,1
8.49351692199707,-0.21303114295005798,-0.2515154778957367,8.7462739944458,0.3176831305027008,0.1426129937171936,oil,1
8.405381202697754,-0.18769896030426025,-0.2518836259841919,8.611145973205566,0.34436261653900146,0.14059077203273773,oil,1
8.462733268737793,-0.20784692466259003,-0.25037750601768494,8.596564292907715,0.31075581908226013,0.14059077203273773,oil,1
8.406774520874023,-0.18826742470264435,-0.25087955594062805,8.756001472473145,0.3257552981376648,0.14046894013881683,oil,1
8.374797821044922,-0.18544700741767883,-0.2507456839084625,8.641093254089355,0.32147741317749023,0.14074912667274475,oil,1
8.338401794433594,-0.18748033046722412,-0.2509799599647522,8.591679573059082,0.30849894881248474,0.14066386222839355,oil,1
8.426265716552734,-0.1827366054058075,-0.251281201839447,8.65714168548584,0.3134796619415283,0.1405664086341858,oil,1
8.413768768310547,-0.1870211958885193,-0.25248607993125916,8.66983699798584,0.3213658332824707,0.1416749656200409,oil,1
8.42855167388916,-0.21225537359714508,-0.25124770402908325,8.594037055969238,0.33559978008270264,0.14033494889736176,oil,1
8.435371398925781,-0.1869337409734726,-0.2505783438682556,8.589934349060059,0.3123210668563843,0.1406029462814331,oil,1
8.473654747009277,-0.1872451901435852,-0.2515154778957367,8.790973663330078,0.32705724239349365,0.14083440601825714,oil,1
8.475723266601562,-0.2684328854084015,-0.25091302394866943,8.642333030700684,0.32032424211502075,0.1408953219652176,oil,1
8.514188766479492,-0.20719507336616516,-0.2514820098876953,8.60055923461914,0.3171995282173157,0.14054204523563385,oil,1
8.445211410522461,-0.20550507307052612,-0.2510134279727936,8.592373847961426,0.31235745549201965,0.140651673078537,oil,1
8.387296676635742,-0.1843319684267044,-0.2511807680130005,8.602676391601562,0.3340606093406677,0.1402740329504013,oil,1
8.396383285522461,-0.18301288783550262,-0.25121423602104187,8.592564582824707,0.31798070669174194,0.14050549268722534,oil,1
8.382792472839355,-0.18778641521930695,-0.25158241391181946,8.617671966552734,0.31626957654953003,0.14054204523563385,oil,1
8.468360900878906,-0.1845836490392685,-0.25251954793930054,8.631535530090332,0.30999138951301575,0.14074912667274475,oil,1
8.446368217468262,-0.18883587419986725,-0.25158241391181946,8.642438888549805,0.3176831305027008,0.14076131582260132,oil,1
8.465205192565918,-0.18938316404819489,-0.25144854187965393,8.688292503356934,0.319840669631958,0.14190644025802612,oil,1
8.523688316345215,-0.18713611364364624,-0.2514820098876953,8.60811996459961,0.32024985551834106,0.140651673078537,oil,1
8.452244758605957,-0.21116052567958832,-0.25144854187965393,8.60355281829834,0.3144468069076538,0.14090749621391296,oil,1
8.314254760742188,-0.1755075603723526,-0.25121423602104187,8.679572105407715,0.31745994091033936,0.14184552431106567,oil,1
8.5288724899292,-0.22940783202648163,-0.25087955594062805,8.637850761413574,0.31931987404823303,0.14049330353736877,oil,1
8.464235305786133,-0.17871110141277313,-0.25248607993125916,8.630536079406738,0.3148932158946991,0.14049330353736877,oil,1
8.316020011901855,-0.22660119831562042,-0.2519170939922333,8.7042875289917,0.33062708377838135,0.14210134744644165,oil,1
8.47092056274414,-0.18940497934818268,-0.25087955594062805,8.689291954040527,0.3595084547996521,0.1419186145067215,oil,1
8.49735164642334,-0.1902570128440857,-0.2504444718360901,8.71212387084961,0.3152073621749878,0.14127296209335327,oil,1
8.498705863952637,-0.1849706619977951,-0.25318893790245056,8.763106346130371,0.3215146064758301,0.1408953219652176,oil,1
8.491212844848633,-0.18549755215644836,-0.2513146698474884,8.788098335266113,0.3712424337863922,0.14100496470928192,oil,1
8.45764446258545,-0.21568921208381653,-0.25141507387161255,8.673675537109375,0.31835269927978516,0.14173588156700134,oil,1
8.483199119567871,-0.18619802594184875,-0.25104689598083496,8.643092155456543,0.3215517997741699,0.14052985608577728,oil,1
8.473837852478027,-0.1860889494419098,-0.2520844340324402,8.637096405029297,0.32132861018180847,0.1406882256269455,oil,1
8.284418106079102,-0.1879831999540329,-0.2507791519165039,8.664074897766113,0.3223329782485962,0.14102932810783386,oil,1
8.477200508117676,-0.18768151104450226,-0.2513146698474884,8.610316276550293,0.31969186663627625,0.14095622301101685,oil,1
8.494709014892578,-0.18750698864459991,-0.25124770402908325,8.806092262268066,0.3168647587299347,0.1408953219652176,oil,1
8.397781372070312,-0.18402224779129028,-0.25138160586357117,8.718121528625488,0.318389892578125,0.1406029462814331,oil,1
8.502862930297852,-0.18859536945819855,-0.2511138319969177,8.806961059570312,0.3276524245738983,0.1412973254919052,oil,1
8.531007766723633,-0.1887921541929245,-0.25195056200027466,8.744524955749512,0.32147741317749023,0.14263735711574554,oil,1
8.266424179077148,-0.18772083520889282,-0.252385675907135,8.623658180236816,0.3204730451107025,0.1406029462814331,oil,1
8.487197875976562,-0.19283008575439453,-0.2514820098876953,8.846242904663086,0.31199344992637634,0.14383120834827423,oil,1
8.436752319335938,-0.1803971827030182,-0.25104689598083496,8.594076156616211,0.3147816061973572,0.1405664086341858,oil,1
8.458364486694336,-0.18999464809894562,-0.2520509660243988,8.69541072845459,0.31734833121299744,0.14070039987564087,oil,1
8.3912935256958,-0.2388608753681183,-0.2506452798843384,8.584858894348145,0.3121776878833771,0.1406394988298416,oil,1
8.501891136169434,-0.19056309759616852,-0.2516828179359436,8.721396446228027,0.3214402198791504,0.14082223176956177,oil,1
8.495195388793945,-0.2063983529806137,-0.2508126199245453,8.714688301086426,0.3441244065761566,0.14107805490493774,oil,1
8.542204856872559,-0.18676523864269257,-0.2520844340324402,8.6260986328125,0.3185758888721466,0.14115114510059357,oil,1
8.458364486694336,-0.1900821030139923,-0.2521848678588867,8.699408531188965,0.32024985551834106,0.14177243411540985,oil,1
8.433140754699707,-0.19005894660949707,-0.25087955594062805,8.594802856445312,0.3397437036037445,0.14045676589012146,oil,1
8.469841957092285,-0.1881614625453949,-0.2518501579761505,8.699047088623047,0.32363495230674744,0.14127296209335327,oil,1
8.454647064208984,-0.18530356884002686,-0.25108036398887634,8.600676536560059,0.33650749921798706,0.1406029462814331,oil,1
8.232281684875488,-0.17377933859825134,-0.2507791519165039,8.664838790893555,0.31517088413238525,0.14161406457424164,oil,1
8.406774520874023,-0.19054123759269714,-0.2511138319969177,8.766992568969727,0.32616448402404785,0.1403593122959137,oil,1
8.354836463928223,-0.1827947348356247,-0.2511473000049591,8.601996421813965,0.333034485578537,0.14067603647708893,oil,1
8.514188766479492,-0.17972275614738464,-0.2513481378555298,8.649086952209473,0.32177501916885376,0.14100496470928192,oil,1
8.418220520019531,-0.19038669764995575,-0.25067874789237976,8.734277725219727,0.3129832148551941,0.14246681332588196,oil,1
8.530598640441895,-0.18953587114810944,-0.251281201839447,8.695290565490723,0.3195802569389343,0.14199170470237732,oil,1
8.26342487335205,-0.1912190169095993,-0.2539921998977661,8.751380920410156,0.31768670678138733,0.14210134744644165,oil,1
8.523384094238281,-0.1874147355556488,-0.2511138319969177,8.64358901977539,0.34216466546058655,0.14141914248466492,oil,1
8.431974411010742,-0.18792149424552917,-0.25108036398887634,8.863436698913574,0.33335021138191223,0.1440870314836502,oil,1
8.490518569946289,-0.18551260232925415,-0.2518836259841919,8.645597457885742,0.3607618510723114,0.14143133163452148,oil,1
8.406774520874023,-0.1856437772512436,-0.2508126199245453,8.60185432434082,0.3185015022754669,0.1408465951681137,oil,1
